"date","issue_number","category","circulation","temporal"
"1848-08-31","105","artikel","Regionaal/lokaal","Dag"
"1859-09-02","3747","artikel","Landelijk","Dag"
"1852-05-14","1540","artikel","Landelijk","Dag"
"1851-05-07","1230","artikel","Landelijk","Dag"
"1853-04-07","1811","artikel","Landelijk","Dag"
"1842-04-16","16","artikel","Nederlandse Antillen","Dag"
"1847-01-11","4711","artikel","Landelijk","Dag"
"1860-02-28","3897","artikel","Landelijk","Dag"
"1848-05-09","97","artikel","Regionaal/lokaal","Dag"
"1853-01-08","1737","artikel","Landelijk","Dag"
"1852-07-29","1601","artikel","Landelijk","Dag"
"1853-01-20","1747","artikel","Landelijk","Dag"
"1851-09-09","1333","artikel","Landelijk","Dag"
"1847-03-05","19","artikel","Regionaal/lokaal","Dag"
"1852-09-08","1636","artikel","Landelijk","Dag"
"1848-10-25","255","artikel","Landelijk","Dag"
"1858-07-26","3411","artikel","Landelijk","Dag"
"1852-03-11","1487","artikel","Landelijk","Dag"
"1852-10-09","1663","artikel","Landelijk","Dag"
"1853-08-02","1907","artikel","Landelijk","Dag"
"1846-11-24","141","artikel","Regionaal/lokaal","Dag"
"1845-07-11","162","artikel","Landelijk","Dag"
"1859-08-18","98","artikel","Regionaal/lokaal","Dag"
"1860-01-24","10","artikel","Regionaal/lokaal","Dag"
"1849-04-05","14","artikel","Nederlandse Antillen","Dag"
"1858-09-02","70","artikel","Nederlands-Indië / Indonesië","Dag"
"1859-10-07","236","artikel","Regionaal/lokaal","Dag"
"1858-06-10","69","artikel","Regionaal/lokaal","Dag"
"1860-07-27","178","artikel","Regionaal/lokaal","Dag"
"1860-10-16","247","artikel","Regionaal/lokaal","Dag"
"1850-05-14","56","artikel","Regionaal/lokaal","Dag"
"1848-05-01","104","artikel","Landelijk","Dag"
"1847-04-06","4795","artikel","Landelijk","Dag"
"1847-07-30","61","artikel","Regionaal/lokaal","Dag"
"1859-08-20","195","artikel","Regionaal/lokaal","Dag"
"1849-02-06","550","artikel","Landelijk","Dag"
"1860-03-01","26","artikel","Regionaal/lokaal","Dag"
"1856-12-01","285","artikel","Regionaal/lokaal","Dag"
"1849-07-20","5504","artikel","Landelijk","Dag"
"1849-12-22","251","artikel","Regionaal/lokaal","Dag"
"1847-11-18","136","artikel","Regionaal/lokaal","Dag"
"1860-10-20","","artikel","Nederlands-Indië / Indonesië","Dag"
"1851-03-22","35","artikel","Regionaal/lokaal","Dag"
"1858-05-29","64","artikel","Regionaal/lokaal","Dag"
"1860-10-16","246","artikel","Regionaal/lokaal","Dag"
"1843-09-12","110","artikel","Regionaal/lokaal","Dag"
"1853-06-23","73","artikel","Regionaal/lokaal","Dag"
"1846-09-29","78","artikel","Regionaal/lokaal","Dag"
"1859-07-29","3718","artikel","Landelijk","Dag"
"1847-12-11","248","artikel","Regionaal/lokaal","Dag"
"1850-08-20","44","artikel","Regionaal/lokaal","Middag"
"1859-08-02","3721","artikel","Landelijk","Dag"
"1853-08-23","198","artikel","Landelijk","Dag"
"1848-03-07","57","artikel","Landelijk","Dag"
"1848-11-22","279","artikel","Landelijk","Dag"
"1849-05-12","114","artikel","Landelijk","Dag"
"1852-10-16","123","artikel","Regionaal/lokaal","Dag"
"1848-03-07","57","artikel","Landelijk","Dag"
"1849-05-05","52","artikel","Regionaal/lokaal","Dag"
"1850-12-14","144","artikel","Regionaal/lokaal","Middag"
"1849-06-29","264","artikel","Regionaal/lokaal","Dag"
"1849-12-29","254","artikel","Regionaal/lokaal","Dag"
"1860-04-15","31","artikel","Regionaal/lokaal","Dag"
"1849-12-23","252","artikel","Regionaal/lokaal","Dag"
"1849-10-22","252","artikel","Landelijk","Dag"
"1859-09-10","215","artikel","Landelijk","Dag"
"1854-08-25","200","artikel","Regionaal/lokaal","Dag"
"1854-02-09","34","artikel","Regionaal/lokaal","Dag"
"1858-05-20","59","artikel","Regionaal/lokaal","Dag"
"1850-04-11","44","artikel","Regionaal/lokaal","Dag"
"1853-09-08","90","artikel","Landelijk","Dag"
"1842-09-15","109","artikel","Regionaal/lokaal","Dag"
"1858-05-29","63","artikel","Regionaal/lokaal","Dag"
"1850-12-06","291","artikel","Landelijk","Dag"
"1851-11-19","139","artikel","Regionaal/lokaal","Dag"
"1850-06-08","23","artikel","Nederlandse Antillen","Dag"
"1854-09-06","71","artikel","Regionaal/lokaal","Dag"
"1850-05-17","40","artikel","Regionaal/lokaal","Dag"
"1848-04-10","5109","artikel","Landelijk","Dag"
"1848-05-06","57","artikel","Regionaal/lokaal","Dag"
"1854-06-27","175","artikel","Landelijk","Dag"
"1860-02-16","3887","artikel","Landelijk","Dag"
"1857-08-28","202","artikel","Regionaal/lokaal","Dag"
"1845-08-28","173","artikel","Regionaal/lokaal","Dag"
"1849-11-01","775","artikel","Landelijk","Dag"
"1851-01-09","1131","artikel","Landelijk","Dag"
"1855-08-21","2527","artikel","Landelijk","Dag"
"1860-10-04","237","artikel","Regionaal/lokaal","Dag"
"1860-07-31","4024","artikel","Landelijk","Dag"
"1855-03-30","2410","artikel","Landelijk","Dag"
"1840-05-21","61","artikel","Regionaal/lokaal","Dag"
"1851-03-08","29","artikel","Regionaal/lokaal","Dag"
"1856-04-01","78","artikel","Regionaal/lokaal","Dag"
"1851-09-23","112","artikel","Regionaal/lokaal","Dag"
"1849-10-26","86","artikel","Regionaal/lokaal","Dag"
"1845-02-22","37","artikel","Regionaal/lokaal","Dag"
"1849-05-21","5453","artikel","Landelijk","Dag"
"1849-01-27","18","artikel","Regionaal/lokaal","Dag"
"1849-02-07","26","artikel","Regionaal/lokaal","Dag"
"1849-08-09","154","artikel","Regionaal/lokaal","Dag"
"1849-08-07","94","artikel","Regionaal/lokaal","Dag"
"1860-01-02","1","artikel","Regionaal/lokaal","Dag"
"1860-04-09","85","artikel","Regionaal/lokaal","Dag"
"1848-05-21","121","artikel","Landelijk","Dag"
"1856-08-18","193","artikel","Regionaal/lokaal","Dag"
"1840-09-05","107","artikel","Regionaal/lokaal","Dag"
"1860-04-03","80","artikel","Regionaal/lokaal","Dag"
"1854-07-27","2205","artikel","Landelijk","Dag"
"1854-05-23","229","artikel","Verenigde Staten","Dag"
"1852-05-27","63","artikel","Regionaal/lokaal","Dag"
"1851-03-01","26","artikel","Regionaal/lokaal","Dag"
"1850-12-11","293","artikel","Regionaal/lokaal","Dag"
"1848-07-12","83","artikel","Regionaal/lokaal","Dag"
"1849-08-22","163","artikel","Regionaal/lokaal","Dag"
"1856-08-26","69","artikel","Regionaal/lokaal","Dag"
"1846-02-05","4435","artikel","Landelijk","Dag"
"1844-04-08","43","artikel","Landelijk","Dag"
"1855-09-25","2557","artikel","Landelijk","Dag"
"1855-10-06","2567","artikel","Landelijk","Dag"
"1842-05-13","3279","artikel","Landelijk","Dag"
"1848-06-14","121","artikel","Regionaal/lokaal","Dag"
"1848-02-29","19","artikel","Regionaal/lokaal","Dag"
"1850-10-15","202","artikel","Regionaal/lokaal","Dag"
"1856-04-26","100","artikel","Regionaal/lokaal","Dag"
"1848-01-04","3","artikel","Landelijk","Dag"
"1851-03-20","1191","artikel","Landelijk","Dag"
"1859-03-25","71","artikel","Regionaal/lokaal","Dag"
"1850-05-21","536","artikel","Regionaal/lokaal","Middag"
"1843-01-28","3501","artikel","Landelijk","Dag"
"1842-12-01","145","artikel","Regionaal/lokaal","Dag"
"1849-02-20","35","artikel","Regionaal/lokaal","Dag"
"1860-01-15","5","artikel","Regionaal/lokaal","Dag"
"1849-05-14","633","artikel","Landelijk","Dag"
"1848-01-16","11","artikel","Regionaal/lokaal","Dag"
"1849-01-30","20","artikel","Regionaal/lokaal","Dag"
"1850-04-12","87","artikel","Regionaal/lokaal","Dag"
"1845-02-26","40","artikel","Regionaal/lokaal","Dag"
"1849-12-13","149","artikel","Regionaal/lokaal","Dag"
"1849-08-24","5534","artikel","Landelijk","Dag"
"1849-11-04","88","artikel","Regionaal/lokaal","Dag"
"1858-10-23","250","artikel","Regionaal/lokaal","Dag"
"1857-02-13","2976","artikel","Landelijk","Dag"
"1856-08-23","2832","artikel","Landelijk","Dag"
"1852-12-28","1729","artikel","Landelijk","Dag"
"1848-05-12","38","artikel","Regionaal/lokaal","Dag"
"1855-06-05","131","artikel","Regionaal/lokaal","Dag"
"1855-04-11","29","artikel","Regionaal/lokaal","Dag"
"1856-10-23","2884","artikel","Landelijk","Dag"
"1856-06-26","2784","artikel","Landelijk","Dag"
"1850-03-04","876","artikel","Landelijk","Dag"
"1851-09-24","1346","artikel","Landelijk","Dag"
"1859-06-11","3679","artikel","Landelijk","Dag"
"1852-06-22","1570","artikel","Landelijk","Dag"
"1854-01-18","2048","artikel","Landelijk","Dag"
"1845-07-26","149","artikel","Regionaal/lokaal","Dag"
"1860-09-22","226","artikel","Regionaal/lokaal","Dag"
"1856-12-04","288","artikel","Regionaal/lokaal","Dag"
"1850-04-02","27","artikel","Regionaal/lokaal","Dag"
"1860-10-18","4091","artikel","Landelijk","Dag"
"1849-05-25","235","artikel","Regionaal/lokaal","Dag"
"1849-03-03","9","artikel","Nederlandse Antillen","Dag"
"1853-08-02","58","artikel","Landelijk","Dag"
"1859-06-20","8579","artikel","Landelijk","Dag"
"1842-03-09","49","artikel","Regionaal/lokaal","Dag"
"1851-07-10","1282","artikel","Landelijk","Dag"
"1856-09-13","2850","artikel","Landelijk","Dag"
"1859-05-25","124","artikel","Regionaal/lokaal","Dag"
"1858-05-08","108","artikel","Regionaal/lokaal","Dag"
"1853-02-02","1758","artikel","Landelijk","Dag"
"1851-09-08","1332","artikel","Landelijk","Dag"
"1860-03-26","3920","artikel","Landelijk","Dag"
"1857-12-28","104","artikel","Nederlands-Indië / Indonesië","Dag"
"1850-02-13","456","artikel","Regionaal/lokaal","Middag"
"1848-03-01","26","artikel","Regionaal/lokaal","Dag"
"1848-05-22","5145","artikel","Landelijk","Dag"
"1848-05-22","5145","artikel","Landelijk","Dag"
"1859-08-06","186","artikel","Regionaal/lokaal","Dag"
"1848-11-24","279","artikel","Landelijk","Dag"
"1852-06-29","76","artikel","Regionaal/lokaal","Dag"
"1849-05-16","117","artikel","Landelijk","Dag"
"1849-01-10","6","artikel","Regionaal/lokaal","Dag"
"1848-12-16","300","artikel","Landelijk","Dag"
"1853-01-25","11","artikel","Regionaal/lokaal","Dag"
"1858-02-18","42","artikel","Landelijk","Dag"
"1858-03-12","60","artikel","Regionaal/lokaal","Dag"
"1845-08-18","4289","artikel","Landelijk","Dag"
"1843-09-26","190","artikel","Regionaal/lokaal","Dag"
"1843-08-01","92","artikel","Regionaal/lokaal","Dag"
"1847-04-16","4804","artikel","Landelijk","Dag"
"1859-11-17","92","artikel","Nederlands-Indië / Indonesië","Dag"
"1860-10-17","125","artikel","Regionaal/lokaal","Dag"
"1858-02-04","15","artikel","Regionaal/lokaal","Dag"
"1860-12-17","300","artikel","Regionaal/lokaal","Dag"
"1860-02-24","3894","artikel","Landelijk","Dag"
"1851-12-28","104","artikel","Regionaal/lokaal","Dag"
"1852-10-28","128","artikel","Regionaal/lokaal","Dag"
"1852-09-07","108","artikel","Regionaal/lokaal","Dag"
"1856-07-07","7664","artikel","Landelijk","Dag"
"1855-04-12","2420","artikel","Landelijk","Dag"
"1855-07-12","190","artikel","Landelijk","Dag"
"1851-10-18","42","artikel","Nederlandse Antillen","Dag"
"1854-09-18","7105","artikel","Landelijk","Dag"
"1851-01-28","12","artikel","Regionaal/lokaal","Dag"
"1858-09-16","109","artikel","Regionaal/lokaal","Dag"
"1852-08-04","182","artikel","Regionaal/lokaal","Dag"
"1857-07-08","3094","artikel","Landelijk","Dag"
"1856-03-08","30","artikel","Regionaal/lokaal","Dag"
"1848-10-20","53","artikel","Regionaal/lokaal","Middag"
"1849-06-12","67","artikel","Regionaal/lokaal","Dag"
"1860-05-10","112","artikel","Regionaal/lokaal","Dag"
"1856-07-04","27","artikel","Nederlands-Indië / Indonesië","Dag"
"1845-06-13","47","artikel","Regionaal/lokaal","Dag"
"1856-02-07","17","artikel","Regionaal/lokaal","Dag"
"1850-10-05","84","artikel","Regionaal/lokaal","Middag"
"1846-02-23","4450","artikel","Landelijk","Dag"
"1854-12-27","103","artikel","Nederlands-Indië / Indonesië","Dag"
"1858-01-01","1","artikel","Regionaal/lokaal","Dag"
"1852-09-21","112","artikel","Regionaal/lokaal","Dag"
"1852-06-02","129","artikel","Landelijk","Dag"
"1853-06-25","51","artikel","Regionaal/lokaal","Dag"
"1859-03-29","38","artikel","Regionaal/lokaal","Dag"
"1858-02-04","15","artikel","Regionaal/lokaal","Dag"
"1849-06-14","47","artikel","Regionaal/lokaal","Dag"
"1844-08-09","3973","artikel","Landelijk","Dag"
"1849-07-18","170","artikel","Landelijk","Dag"
"1860-11-29","285","artikel","Regionaal/lokaal","Dag"
"1849-08-09","189","artikel","Landelijk","Dag"
"1848-09-02","182","artikel","Regionaal/lokaal","Dag"
"1854-03-29","25","artikel","Regionaal/lokaal","Dag"
"1854-04-28","2132","artikel","Landelijk","Dag"
"1844-08-10","95","artikel","Regionaal/lokaal","Dag"
"1853-06-22","1873","artikel","Landelijk","Dag"
"1859-11-24","3817","artikel","Landelijk","Dag"
"1854-04-24","96","artikel","Regionaal/lokaal","Dag"
"1860-10-02","116","artikel","Regionaal/lokaal","Dag"
"1842-04-02","14","artikel","Nederlandse Antillen","Dag"
"1851-12-13","149","artikel","Regionaal/lokaal","Dag"
"1848-12-01","285","artikel","Landelijk","Dag"
"1859-11-24","141","artikel","Regionaal/lokaal","Dag"
"1860-04-17","46","artikel","Regionaal/lokaal","Dag"
"1849-05-03","53","artikel","Regionaal/lokaal","Dag"
"1849-06-19","145","artikel","Landelijk","Dag"
"1852-06-04","131","artikel","Regionaal/lokaal","Dag"
"1854-08-26","100","artikel","Regionaal/lokaal","Dag"
"1851-03-29","38","artikel","Regionaal/lokaal","Dag"
"1859-04-30","3645","artikel","Landelijk","Dag"
"1859-01-04","2","artikel","Regionaal/lokaal","Dag"
"1846-09-14","4621","artikel","Landelijk","Dag"
"1855-01-02","499","artikel","Landelijk","Dag"
"1849-07-24","175","artikel","Landelijk","Dag"
"1848-04-13","51","artikel","Regionaal/lokaal","Dag"
"1849-05-22","59","artikel","Regionaal/lokaal","Dag"
"1854-09-02","103","artikel","Regionaal/lokaal","Dag"
"1860-09-22","112","artikel","Regionaal/lokaal","Dag"
"1849-05-05","219","artikel","Regionaal/lokaal","Dag"
"1850-05-03","106","artikel","Landelijk","Dag"
"1850-04-04","901","artikel","Landelijk","Dag"
"1849-12-14","150","artikel","Regionaal/lokaal","Dag"
"1856-10-22","85","artikel","Regionaal/lokaal","Dag"
"1851-05-15","1237","artikel","Landelijk","Dag"
"1851-07-17","167","artikel","Landelijk","Dag"
"1857-12-30","117","artikel","Landelijk","Dag"
"1850-06-04","64","artikel","Regionaal/lokaal","Dag"
"1856-03-29","2711","artikel","Landelijk","Dag"
"1845-06-14","139","artikel","Landelijk","Dag"
"1854-03-16","2097","artikel","Landelijk","Dag"
"1857-01-10","2947","artikel","Landelijk","Dag"
"1854-06-27","2180","artikel","Landelijk","Dag"
"1856-07-24","2807","artikel","Landelijk","Dag"
"1853-12-29","185","artikel","Landelijk","Dag"
"1848-03-03","54","artikel","Landelijk","Dag"
"1859-12-20","151","artikel","Regionaal/lokaal","Dag"
"1859-04-07","3625","artikel","Landelijk","Dag"
"1859-09-19","3761","artikel","Landelijk","Dag"
"1855-12-12","149","artikel","Regionaal/lokaal","Dag"
"1856-04-03","2715","artikel","Landelijk","Dag"
"1852-11-26","1703","artikel","Landelijk","Dag"
"1859-05-24","3665","artikel","Landelijk","Dag"
"1860-06-02","3975","artikel","Landelijk","Dag"
"1851-08-09","1308","artikel","Landelijk","Dag"
"1850-10-17","83","artikel","Regionaal/lokaal","Dag"
"1855-03-06","2389","artikel","Landelijk","Dag"
"1856-11-18","2905","artikel","Landelijk","Dag"
"1854-01-10","2041","artikel","Landelijk","Dag"
"1852-05-22","1546","artikel","Landelijk","Dag"
"1859-06-14","140","artikel","Regionaal/lokaal","Dag"
"1857-08-27","3136","artikel","Landelijk","Dag"
"1856-08-26","2834","artikel","Landelijk","Dag"
"1856-09-10","73","artikel","Regionaal/lokaal","Dag"
"1851-10-30","1377","artikel","Landelijk","Dag"
"1850-11-15","92","artikel","Regionaal/lokaal","Dag"
"1848-04-21","32","artikel","Regionaal/lokaal","Dag"
"1848-04-21","5119","artikel","Landelijk","Dag"
"1848-08-31","91","artikel","Regionaal/lokaal","Dag"
"1852-09-20","113","artikel","Regionaal/lokaal","Dag"
"1858-08-31","103","artikel","Regionaal/lokaal","Dag"
"1855-08-22","2528","artikel","Landelijk","Dag"
"1852-06-18","49","artikel","Regionaal/lokaal","Dag"
"1851-01-02","1126","artikel","Landelijk","Dag"
"1855-03-08","555","artikel","Landelijk","Dag"
"1848-02-29","43","artikel","Regionaal/lokaal","Dag"
"1856-10-11","241","artikel","Regionaal/lokaal","Dag"
"1860-08-23","4043","artikel","Landelijk","Dag"
"1860-09-12","4060","artikel","Landelijk","Dag"
"1856-01-15","7","artikel","Regionaal/lokaal","Dag"
"1841-05-13","2969","artikel","Landelijk","Dag"
"1851-04-26","49","artikel","Regionaal/lokaal","Dag"
"1854-09-16","74","artikel","Regionaal/lokaal","Dag"
"1859-10-22","252","artikel","Regionaal/lokaal","Dag"
"1850-10-02","1051","artikel","Landelijk","Dag"
"1848-06-16","72","artikel","Regionaal/lokaal","Dag"
"1849-03-07","169","artikel","Regionaal/lokaal","Dag"
"1848-09-03","92","artikel","Regionaal/lokaal","Dag"
"1857-09-04","106","artikel","Regionaal/lokaal","Dag"
"1860-09-25","115","artikel","Regionaal/lokaal","Dag"
"1858-09-21","113","artikel","Regionaal/lokaal","Dag"
"1856-01-10","5","artikel","Regionaal/lokaal","Dag"
"1847-01-07","82","artikel","Landelijk","Dag"
"1850-01-25","844","artikel","Landelijk","Dag"
"1853-09-07","89","artikel","Landelijk","Dag"
"1848-03-10","20","artikel","Regionaal/lokaal","Dag"
"1848-05-30","65","artikel","Regionaal/lokaal","Dag"
"1848-06-11","68","artikel","Regionaal/lokaal","Dag"
"1848-03-01","26","artikel","Regionaal/lokaal","Dag"
"1848-05-11","59","artikel","Regionaal/lokaal","Dag"
"1849-09-26","189","artikel","Regionaal/lokaal","Dag"
"1859-06-04","3674","artikel","Landelijk","Dag"
"1850-10-07","85","artikel","Regionaal/lokaal","Middag"
"1845-07-23","172","artikel","Landelijk","Dag"
"1857-12-23","3237","artikel","Landelijk","Dag"
"1859-06-23","75","artikel","Regionaal/lokaal","Dag"
"1859-07-02","156","artikel","Regionaal/lokaal","Dag"
"1859-07-24","59","artikel","Regionaal/lokaal","Dag"
"1850-03-30","63","artikel","Regionaal/lokaal","Dag"
"1843-06-11","113","artikel","Regionaal/lokaal","Dag"
"1853-12-24","103","artikel","Regionaal/lokaal","Dag"
"1841-01-27","2878","artikel","Landelijk","Dag"
"1852-09-21","","artikel","Regionaal/lokaal","Dag"
"1852-08-04","93","artikel","Regionaal/lokaal","Dag"
"1859-11-28","3820","artikel","Landelijk","Dag"
"1860-09-17","112","artikel","Regionaal/lokaal","Dag"
"1847-05-22","21","artikel","Nederlandse Antillen","Dag"
"1845-08-23","199","artikel","Landelijk","Dag"
"1860-01-14","14","artikel","Landelijk","Dag"
"1841-12-10","3149","artikel","Landelijk","Dag"
"1846-11-25","4683","artikel","Landelijk","Dag"
"1850-11-19","122","artikel","Regionaal/lokaal","Middag"
"1848-06-15","69","artikel","Regionaal/lokaal","Dag"
"1848-07-16","78","artikel","Regionaal/lokaal","Dag"
"1848-10-16","247","artikel","Landelijk","Dag"
"1853-06-19","24","artikel","Landelijk","Dag"
"1845-04-26","82","artikel","Regionaal/lokaal","Dag"
"1846-09-20","202","artikel","Regionaal/lokaal","Dag"
"1848-09-19","75","artikel","Regionaal/lokaal","Dag"
"1857-08-15","98","artikel","Regionaal/lokaal","Dag"
"1857-01-22","10","artikel","Regionaal/lokaal","Dag"
"1856-11-24","71","artikel","Nederlands-Indië / Indonesië","Dag"
"1860-08-02","182","artikel","Regionaal/lokaal","Dag"
"1848-07-01","79","artikel","Regionaal/lokaal","Dag"
"1858-04-20","47","artikel","Regionaal/lokaal","Dag"
"1849-04-23","208","artikel","Regionaal/lokaal","Dag"
"1857-01-24","21","artikel","Regionaal/lokaal","Dag"
"1846-02-03","4433","artikel","Landelijk","Dag"
"1845-10-07","236","artikel","Landelijk","Dag"
"1844-05-09","54","artikel","Regionaal/lokaal","Dag"
"1860-10-11","243","artikel","Regionaal/lokaal","Dag"
"1859-09-08","214","artikel","Regionaal/lokaal","Dag"
"1858-01-28","12","artikel","Regionaal/lokaal","Dag"
"1848-02-28","25","artikel","Regionaal/lokaal","Dag"
"1850-11-06","111","artikel","Regionaal/lokaal","Middag"
"1850-09-06","109","artikel","Regionaal/lokaal","Dag"
"1849-01-04","2","artikel","Regionaal/lokaal","Dag"
"1860-10-13","121","artikel","Regionaal/lokaal","Dag"
"1860-08-04","4028","artikel","Landelijk","Dag"
"1843-07-24","3649","artikel","Landelijk","Dag"
"1856-07-23","173","artikel","Landelijk","Dag"
"1850-05-18","60","artikel","Regionaal/lokaal","Dag"
"1859-05-23","3664","artikel","Landelijk","Dag"
"1858-02-13","3278","artikel","Landelijk","Dag"
"1851-03-19","67","artikel","Regionaal/lokaal","Dag"
"1846-12-19","51","artikel","Nederlandse Antillen","Dag"
"1847-04-16","91","artikel","Landelijk","Dag"
"1849-11-06","778","artikel","Landelijk","Dag"
